iso_code,location,date,new_cases,new_cases_smoothed,total_deaths
JPN,Japan,4/3/2021,2751,2305.857,9198
IND,India,6/13/2020,11929,10614.29,9195
JPN,Japan,4/2/2021,2714,2210,9191
BRA,Brazil,5/7/2020,9162,6940.857,9190
JPN,Japan,4/1/2021,2598,2104.714,9173
JPN,Japan,3/31/2021,2864,2006.571,9155
JPN,Japan,3/30/2021,2141,1879.429,9112
JPN,Japan,3/29/2021,1290,1790.286,9079
JPN,Japan,3/28/2021,1783,1718.286,9050
JPN,Japan,3/27/2021,2080,1621.571,9021
JPN,Japan,3/26/2021,1977,1552.429,8989
JPN,Japan,3/25/2021,1911,1479.857,8956
JPN,Japan,3/24/2021,1974,1415.429,8929
JPN,Japan,3/23/2021,1517,1354.143,8908
IND,India,6/12/2020,11458,10401.29,8884
JPN,Japan,3/22/2021,786,1300.571,8857
OWID_EUR,Europe,3/22/2020,20309,16914.43,8855
JPN,Japan,3/21/2021,1106,1290.143,8821
JPN,Japan,3/20/2021,1596,1271.429,8802
JPN,Japan,3/19/2021,1469,1234.143,8783
JPN,Japan,3/18/2021,1460,1204.714,8750
JPN,Japan,3/17/2021,1545,1182.286,8718
JPN,Japan,3/16/2021,1142,1141.429,8682
JPN,Japan,3/15/2021,713,1146.143,8625
BRA,Brazil,5/6/2020,11156,6703.714,8588
JPN,Japan,3/14/2021,975,1133,8587
JPN,Japan,3/13/2021,1335,1239.714,8566
JPN,Japan,3/12/2021,1263,1107.857,8515
IND,India,6/11/2020,10930,10117.43,8498
JPN,Japan,3/11/2021,1303,1088.714,8457
JPN,Japan,3/10/2021,1259,1066.714,8412
JPN,Japan,3/9/2021,1175,1064.571,8359
JPN,Japan,3/8/2021,621,1028.429,8301
JPN,Japan,3/7/2021,1722,1038,8255
JPN,Japan,3/6/2021,412,934.429,8196
JPN,Japan,3/5/2021,1129,1049.857,8190
JPN,Japan,3/4/2021,1149,1039.571,8135
IND,India,6/10/2020,10459,9968.714,8102
JPN,Japan,3/3/2021,1244,1030.286,8068
JPN,Japan,3/2/2021,922,981.714,8005
JPN,Japan,3/1/2021,688,1007.571,7940
BRA,Brazil,5/5/2020,6835,6031.429,7938
JPN,Japan,2/28/2021,997,1014.571,7889
JPN,Japan,2/27/2021,1220,1020.143,7859
JPN,Japan,2/26/2021,1057,1022.143,7818
IND,India,6/9/2020,10218,9850.714,7750
JPN,Japan,2/25/2021,1084,1056.429,7738
JPN,Japan,2/24/2021,904,1119.429,7664
JPN,Japan,2/23/2021,1103,1199,7595
JPN,Japan,2/22/2021,737,1228.286,7541
OWID_EUR,Europe,3/21/2020,21662,15276.14,7538
JPN,Japan,2/21/2021,1036,1262,7485
IND,India,6/8/2020,8442,9651.143,7473
JPN,Japan,2/20/2021,1234,1307,7438
BRA,Brazil,5/4/2020,6794,5882,7367
JPN,Japan,2/19/2021,1297,1325.286,7360
JPN,Japan,2/18/2021,1525,1328,7294
JPN,Japan,2/17/2021,1461,1351.714,7218
IND,India,6/7/2020,10864,9553.857,7207
JPN,Japan,2/16/2021,1308,1412.143,7139
BRA,Brazil,5/3/2020,4726,5532.286,7051
JPN,Japan,2/15/2021,973,1447.857,7038
JPN,Japan,2/14/2021,1351,1484.143,6966
IND,India,6/6/2020,10438,9256.429,6946
JPN,Japan,2/13/2021,1362,1525,6928
JPN,Japan,2/12/2021,1316,1654.714,6863
JPN,Japan,2/11/2021,1691,1804.714,6800
BRA,Brazil,5/2/2020,4898,5396.571,6761
JPN,Japan,2/10/2021,1884,1933.429,6723
IND,India,6/5/2020,9471,8956.143,6649
JPN,Japan,2/9/2021,1558,2040.143,6602
JPN,Japan,2/8/2021,1227,2148,6507
ISR,Israel,7/10/2021,432,451.857,6435
ISR,Israel,7/9/2021,390,429.714,6434
ISR,Israel,7/8/2021,611,417.429,6432
ISR,Israel,6/13/2021,5,13.571,6430
ISR,Israel,6/24/2021,219,99.571,6429
ISR,Israel,6/25/2021,194,124.143,6429
ISR,Israel,6/26/2021,185,141.857,6429
ISR,Israel,6/27/2021,65,145.857,6429
ISR,Israel,6/28/2021,308,172.286,6429
ISR,Israel,6/29/2021,290,201,6429
ISR,Israel,6/30/2021,291,221.714,6429
ISR,Israel,7/1/2021,290,231.857,6429
ISR,Israel,7/2/2021,304,247.571,6429
ISR,Israel,7/3/2021,277,260.714,6429
ISR,Israel,7/5/2021,496,324.143,6429
ISR,Israel,7/6/2021,427,343.714,6429
ISR,Israel,7/7/2021,486,371.571,6429
ISR,Israel,6/10/2021,45,14,6428
ISR,Israel,6/11/2021,23,16.286,6428
ISR,Israel,6/12/2021,8,13.571,6428
ISR,Israel,6/14/2021,24,15,6428
ISR,Israel,6/15/2021,11,16.571,6428
ISR,Israel,6/16/2021,19,19.286,6428
ISR,Israel,6/22/2021,89,54,6428
ISR,Israel,6/23/2021,146,72.143,6428
ISR,Israel,7/4/2021,321,297.286,6428
ISR,Israel,6/17/2021,27,16.714,6427
ISR,Israel,6/18/2021,22,16.571,6427
ISR,Israel,6/19/2021,61,24.143,6427
ISR,Israel,6/20/2021,37,28.714,6427
ISR,Israel,6/21/2021,123,42.857,6427
JPN,Japan,2/7/2021,1637,2228.429,6424
ISR,Israel,6/5/2021,27,16.143,6418
ISR,Israel,6/6/2021,5,16.143,6418
ISR,Israel,6/7/2021,14,15.714,6418
ISR,Israel,6/8/2021,0,10.571,6418
ISR,Israel,6/9/2021,0,9.714,6418
ISR,Israel,6/4/2021,7,15.143,6417
ISR,Israel,6/3/2021,15,16,6416
ISR,Israel,6/2/2021,6,15.571,6415
ISR,Israel,6/1/2021,36,17.429,6413
ISR,Israel,5/31/2021,17,15.429,6412
BRA,Brazil,5/1/2020,5015,5451.286,6412
ISR,Israel,5/30/2021,5,19.857,6411
ISR,Israel,5/28/2021,13,20.429,6407
ISR,Israel,5/29/2021,20,20.714,6407
ISR,Israel,5/24/2021,48,29.714,6406
ISR,Israel,5/25/2021,22,31.714,6406
ISR,Israel,5/26/2021,19,26.714,6406
ISR,Israel,5/27/2021,12,22.429,6406
ISR,Israel,5/23/2021,11,28.571,6404
ISR,Israel,5/21/2021,27,30.143,6397
ISR,Israel,5/22/2021,18,27.143,6397
ISR,Israel,5/20/2021,42,29.143,6396
ISR,Israel,5/19/2021,54,27.286,6395
ISR,Israel,5/18/2021,8,23.857,6392
ISR,Israel,5/17/2021,40,28.857,6389
ISR,Israel,5/16/2021,1,32.143,6382
ISR,Israel,5/15/2021,39,33.143,6381
ISR,Israel,5/14/2021,20,31.571,6380
ISR,Israel,5/12/2021,30,37.571,6379
ISR,Israel,5/13/2021,29,33,6379
ISR,Israel,5/10/2021,63,48,6378
ISR,Israel,5/11/2021,43,43.286,6378
ISR,Israel,5/9/2021,8,48.571,6377
ISR,Israel,5/8/2021,28,57.857,6376
ISR,Israel,5/7/2021,30,53.857,6375
ISR,Israel,5/6/2021,61,60.143,6374
JPN,Japan,2/6/2021,2270,2375.571,6372
ISR,Israel,5/5/2021,70,63.429,6370
ISR,Israel,5/4/2021,76,68.571,6369
ISR,Israel,5/3/2021,67,73.429,6367
ISR,Israel,5/2/2021,73,75.714,6366
ISR,Israel,4/30/2021,74,84.143,6363
ISR,Israel,5/1/2021,0,72.429,6363
IND,India,6/4/2020,9889,8761,6363
ISR,Israel,4/29/2021,84,85.714,6362
ISR,Israel,4/28/2021,106,118.714,6361
ISR,Israel,4/27/2021,110,122.857,6359
ISR,Israel,4/26/2021,83,127,6353
ISR,Israel,4/25/2021,50,139.571,6352
ISR,Israel,4/24/2021,82,155.857,6350
ISR,Israel,4/21/2021,135,128.857,6346
ISR,Israel,4/22/2021,315,129.286,6346
ISR,Israel,4/23/2021,85,136.571,6346
ISR,Israel,4/20/2021,139,146.143,6345
ISR,Israel,4/19/2021,171,151.429,6341
ISR,Israel,4/18/2021,164,159.143,6335
ISR,Israel,4/17/2021,-53,152.857,6331
ISR,Israel,4/16/2021,34,180.286,6316
ISR,Israel,4/15/2021,312,202.286,6315
ISR,Israel,4/14/2021,256,196.286,6312
ISR,Israel,4/13/2021,176,202,6309
ISR,Israel,4/12/2021,225,222.143,6304
ISR,Israel,4/11/2021,120,240.857,6296
ISR,Israel,4/10/2021,139,249,6292
ISR,Israel,4/9/2021,188,281,6280
ISR,Israel,4/8/2021,270,290,6279
JPN,Japan,2/5/2021,2366,2525.429,6278
ISR,Israel,4/7/2021,296,301.571,6266
ISR,Israel,4/6/2021,317,325.857,6257
ISR,Israel,4/5/2021,356,354,6248
ISR,Israel,4/4/2021,177,331.857,6243
ISR,Israel,4/3/2021,363,383.857,6236
ISR,Israel,4/1/2021,351,373,6220
ISR,Israel,4/2/2021,251,332,6220
ISR,Israel,3/31/2021,466,439.571,6209
ISR,Israel,3/29/2021,201,480.143,6197
ISR,Israel,3/30/2021,514,421.429,6193
ISR,Israel,3/28/2021,541,593.143,6185
JPN,Japan,2/4/2021,2592,2692.571,6172
ISR,Israel,3/26/2021,538,682,6165
ISR,Israel,3/27/2021,0,594.714,6165
ISR,Israel,3/25/2021,817,754.714,6163
ISR,Israel,3/24/2021,339,835.714,6154
ISR,Israel,3/23/2021,925,998,6122
ISR,Israel,3/22/2021,992,1121.571,6109
OWID_EUR,Europe,3/20/2020,20463,13346.86,6101
ISR,Israel,3/21/2021,552,1256.429,6092
IND,India,6/3/2020,9633,8391.143,6088
ISR,Israel,3/20/2021,611,1345.857,6082
ISR,Israel,3/19/2021,1047,1487.286,6073
ISR,Israel,3/18/2021,1384,1616,6069
JPN,Japan,2/3/2021,2631,2916.857,6068
ISR,Israel,3/17/2021,1475,1812.286,6057
ISR,Israel,3/16/2021,1790,2063,6048
ISR,Israel,3/15/2021,1936,2256.714,6030
ISR,Israel,3/14/2021,1178,2486,6011
BRA,Brazil,4/30/2020,7502,5307.286,6006
ISR,Israel,3/13/2021,1601,2581.714,5988
ISR,Israel,3/12/2021,1948,2819,5980
ISR,Israel,3/11/2021,2758,2977.571,5967
JPN,Japan,2/2/2021,2313,3103.429,5952
ISR,Israel,3/10/2021,3230,3143.857,5950
ISR,Israel,3/9/2021,3146,3292,5933
ISR,Israel,3/8/2021,3541,3594,5917
ISR,Israel,3/7/2021,1848,3681.143,5891
ISR,Israel,3/6/2021,3262,3770.286,5856
ISR,Israel,3/5/2021,3058,3669.286,5834
JPN,Japan,2/1/2021,1790,3324.571,5833
IND,India,6/2/2020,8821,8056.857,5829
ISR,Israel,3/4/2021,3922,3668.714,5822
ISR,Israel,3/3/2021,4267,3675.571,5803
ISR,Israel,3/2/2021,5260,3663.714,5790
ISR,Israel,3/1/2021,4151,3565.714,5760
JPN,Japan,1/31/2021,2667,3466.714,5753
ISR,Israel,2/28/2021,2472,3680.571,5752
ISR,Israel,2/27/2021,2555,4117.429,5732
ISR,Israel,2/26/2021,3054,3752.429,5697
JPN,Japan,1/30/2021,3319,3653,5688
ISR,Israel,2/25/2021,3970,3684.571,5687
ISR,Israel,2/24/2021,4184,3589.571,5660
ISR,Israel,2/23/2021,4574,3571,5634
IND,India,6/1/2020,7761,7631.429,5608
JPN,Japan,1/29/2021,3536,3858,5597
ISR,Israel,2/22/2021,4955,3529.286,5596
ISR,Israel,2/21/2021,5530,3666.143,5577
ISR,Israel,2/19/2021,2579,3681,5526
ISR,Israel,2/20/2021,0,3238.143,5526
BRA,Brazil,4/29/2020,6450,4846.857,5513
ISR,Israel,2/18/2021,3305,3874.571,5509
JPN,Japan,1/28/2021,4162,4073.571,5500
ISR,Israel,2/17/2021,4054,4128.571,5473
ISR,Israel,2/16/2021,4282,4408,5441
ISR,Israel,2/15/2021,5913,4823.571,5414
IND,India,5/31/2020,8782,7439,5408
ISR,Israel,2/14/2021,2534,4611.286,5388
JPN,Japan,1/27/2021,3937,4282,5387
ISR,Israel,2/13/2021,3100,5180.429,5351
ISR,Israel,2/12/2021,3934,5412.857,5304
JPN,Japan,1/26/2021,3861,4508,5297
ISR,Israel,2/11/2021,5083,5599.143,5283
ISR,Israel,2/10/2021,6010,5836.429,5257
ISR,Israel,2/9/2021,7191,6248.714,5216
JPN,Japan,1/25/2021,2785,4725.571,5193
IND,India,5/30/2020,8336,7200.571,5185
ISR,Israel,2/8/2021,4427,6326,5171
ISR,Israel,2/7/2021,6518,6952.286,5121
JPN,Japan,1/24/2021,3971,5026.286,5119
BRA,Brazil,4/28/2020,5789,4308,5083
ISR,Israel,2/6/2021,4727,6684.857,5071
JPN,Japan,1/23/2021,4754,5283.714,5063
ISR,Israel,2/5/2021,5238,6695,5020
ISR,Israel,2/4/2021,6744,6674.714,5001
JPN,Japan,1/22/2021,5045,5614.714,4980
IND,India,5/29/2020,8105,6956.714,4980
ISR,Israel,2/3/2021,8896,6754.857,4948
OWID_EUR,Europe,3/19/2020,19377,12073.14,4919
ISR,Israel,2/2/2021,7732,7188.857,4887
JPN,Japan,1/21/2021,5621,5913.571,4872
ISR,Israel,2/1/2021,8811,7311,4816
ISR,Israel,1/31/2021,4646,6576,4796
JPN,Japan,1/20/2021,5519,6052.571,4778
ISR,Israel,1/30/2021,4798,6404,4738
IND,India,5/28/2020,7300,6737.143,4711
ISR,Israel,1/29/2021,5096,6423.286,4700
JPN,Japan,1/19/2021,5384,6095.429,4686
ISR,Israel,1/28/2021,7305,6575.143,4669
ISR,Israel,1/27/2021,11934,6535.429,4605
BRA,Brazil,4/27/2020,4346,3814.714,4603
JPN,Japan,1/18/2021,4890,5979.857,4582
IND,India,5/27/2020,7293,6579.714,4534
JPN,Japan,1/17/2021,5773,5985.286,4524
ISR,Israel,1/26/2021,8587,6289.571,4513
ISR,Israel,1/25/2021,3666,6117.143,4498
JPN,Japan,1/16/2021,7071,6029.286,4475
JPN,Japan,1/15/2021,7137,6132,4419
ISR,Israel,1/24/2021,3442,6530.571,4419
IND,India,5/26/2020,5843,6331.143,4344
JPN,Japan,1/14/2021,6594,6235.714,4341
ISR,Israel,1/23/2021,4933,7208.857,4341
BRA,Brazil,4/26/2020,3776,3492.286,4286
JPN,Japan,1/13/2021,5819,6374.143,4275
ISR,Israel,1/22/2021,6159,7711.286,4266
ISR,Israel,1/21/2021,7027,7579.286,4245
ISR,Israel,1/20/2021,10213,7968.857,4181
JPN,Japan,1/12/2021,4575,6392.857,4178
IND,India,5/25/2020,6414,6374.571,4172
JPN,Japan,1/11/2021,4928,6445.857,4114
ISR,Israel,1/19/2021,7380,7938,4080
OWID_EUR,Europe,3/18/2020,14047,9866.143,4067
JPN,Japan,1/10/2021,6081,6217.857,4066
BRA,Brazil,4/25/2020,5281,3238,4057
ISR,Israel,1/18/2021,6560,8168,4044
IND,India,5/24/2020,7113,6119.714,4024
JPN,Japan,1/9/2021,7790,5805.714,4021
ISR,Israel,1/17/2021,8190,8624.286,4005
JPN,Japan,1/8/2021,7863,5125.571,3962
ISR,Israel,1/16/2021,8450,8295,3959
ISR,Israel,1/15/2021,5235,8241.714,3910
JPN,Japan,1/7/2021,7563,4467.571,3884
ISR,Israel,1/14/2021,9754,8395.143,3870
IND,India,5/23/2020,6629,5825,3868
JPN,Japan,1/6/2021,5950,4035.714,3820
ISR,Israel,1/13/2021,9997,8087.429,3817
ISR,Israel,1/12/2021,8990,7703.429,3771
JPN,Japan,1/5/2021,4946,3736.571,3755
IND,India,5/22/2020,6568,5572.857,3726
ISR,Israel,1/11/2021,9754,7557.143,3704
BRA,Brazil,4/24/2020,4007,2908.714,3704
JPN,Japan,1/4/2021,3332,3548.429,3679
ISR,Israel,1/10/2021,5885,7111,3671
ISR,Israel,1/9/2021,8077,7233.571,3645
JPN,Japan,1/3/2021,3196,3411.571,3631
ISR,Israel,1/8/2021,6309,6978.143,3596
IND,India,5/21/2020,6198,5175.571,3584
JPN,Japan,1/2/2021,3029,3375.714,3571
ISR,Israel,1/7/2021,7600,6826.571,3552
JPN,Japan,1/1/2021,3257,3499,3540
ISR,Israel,1/6/2021,7309,6694.857,3529
ISR,Israel,1/5/2021,7966,6248.714,3496
ISR,Israel,1/4/2021,6631,5841.143,3445
IND,India,5/20/2020,5553,4853.286,3434
OWID_EUR,Europe,3/17/2020,11547,8639.857,3424
ISR,Israel,1/3/2021,6743,5724.571,3416
ISR,Israel,1/2/2021,6289,5162.143,3392
ISR,Israel,1/1/2021,5248,4874.143,3356
BRA,Brazil,4/23/2020,4279,2801.571,3331
ISR,Israel,12/31/2020,6678,4797.714,3325
ISR,Israel,12/30/2020,4186,4508.857,3307
IND,India,5/19/2020,6147,4597.571,3302
JPN,Japan,12/31/2020,4540,3577.429,3292
ISR,Israel,12/29/2020,5113,4273,3292
ISR,Israel,12/28/2020,5815,4146.571,3256
JPN,Japan,12/30/2020,3856,3466.286,3243
ISR,Israel,12/27/2020,2806,3815.714,3226
ISR,Israel,12/26/2020,4273,3682.571,3210
JPN,Japan,12/29/2020,3629,3383.286,3196
ISR,Israel,12/25/2020,4713,3462.714,3186
ISR,Israel,12/24/2020,4656,3100.429,3171
IND,India,5/18/2020,4630,4222.857,3156
JPN,Japan,12/28/2020,2374,3244.571,3152
ISR,Israel,12/23/2020,2535,2854.286,3150
ISR,Israel,12/22/2020,4228,3122.429,3136
ISR,Israel,12/21/2020,3499,2679,3111
JPN,Japan,12/27/2020,2945,3163.143,3100
ISR,Israel,12/20/2020,1874,2512,3099
ISR,Israel,12/19/2020,2734,2442.857,3074
JPN,Japan,12/26/2020,3892,3093.143,3062
ISR,Israel,12/18/2020,2177,2411.857,3057
ISR,Israel,12/17/2020,2933,2225.429,3050
ISR,Israel,12/16/2020,4412,2110.143,3034
IND,India,5/17/2020,5050,4076.714,3025
JPN,Japan,12/25/2020,3806,2974.571,3016
ISR,Israel,12/15/2020,1124,1763.571,3014
ISR,Israel,12/14/2020,2330,1815.571,3004
ISR,Israel,12/13/2020,1390,1752.857,2999
ISR,Israel,12/12/2020,2517,1708.571,2983
ISR,Israel,12/11/2020,872,1595.429,2969
JPN,Japan,12/24/2020,3762,2831.286,2967
ISR,Israel,12/10/2020,2126,1570.143,2961
JPN,Japan,12/23/2020,3275,2750.857,2941
ISR,Israel,12/9/2020,1986,1471.857,2934
ISR,Israel,12/8/2020,1488,1413.714,2932
ISR,Israel,12/7/2020,1891,1372.286,2924
ISR,Israel,12/6/2020,1080,1281.857,2917
ISR,Israel,12/5/2020,1725,1274,2909
BRA,Brazil,4/22/2020,2678,2491,2906
ISR,Israel,12/4/2020,695,1110.429,2896
ISR,Israel,12/3/2020,1438,1158.571,2895
ISR,Israel,12/2/2020,1579,1108.143,2886
ISR,Israel,12/1/2020,1198,1036.714,2882
JPN,Japan,12/22/2020,2658,2711.429,2877
ISR,Israel,11/30/2020,1258,988,2872
IND,India,5/16/2020,4864,3977.143,2871
ISR,Israel,11/29/2020,1025,945.286,2864
ISR,Israel,11/28/2020,580,908.143,2856
ISR,Israel,11/27/2020,1032,885.571,2846
ISR,Israel,11/26/2020,1085,848.714,2840
JPN,Japan,12/21/2020,1804,2680.429,2833
ISR,Israel,11/25/2020,1079,803.714,2831
ISR,Israel,11/24/2020,857,763.143,2826
ISR,Israel,11/23/2020,959,759.143,2820
OWID_EUR,Europe,3/16/2020,10996,7474.714,2816
ISR,Israel,11/22/2020,765,746.857,2813
ISR,Israel,11/21/2020,422,726.857,2796
JPN,Japan,12/20/2020,2455,2661.571,2784
ISR,Israel,11/20/2020,774,708.286,2784
ISR,Israel,11/19/2020,770,706.429,2778
ISR,Israel,11/18/2020,795,715.857,2770
ISR,Israel,11/17/2020,829,711.286,2763
IND,India,5/15/2020,3787,3727,2753
ISR,Israel,11/16/2020,873,689.286,2751
JPN,Japan,12/19/2020,3062,2649,2749
ISR,Israel,11/15/2020,625,667.286,2744
BRA,Brazil,4/21/2020,2336,2545.286,2741
ISR,Israel,11/14/2020,292,654.286,2735
ISR,Israel,11/13/2020,761,642.857,2723
ISR,Israel,11/12/2020,836,632.857,2718
JPN,Japan,12/18/2020,2803,2634.714,2709
ISR,Israel,11/11/2020,763,594.857,2706
ISR,Israel,11/10/2020,675,595.714,2699
ISR,Israel,11/9/2020,719,620.143,2689
ISR,Israel,11/8/2020,534,630,2683
ISR,Israel,11/7/2020,212,647.714,2676
ISR,Israel,11/6/2020,691,650,2668
JPN,Japan,12/17/2020,3199,2649.143,2661
ISR,Israel,11/5/2020,570,648.429,2652
IND,India,5/14/2020,3942,3663.714,2649
ISR,Israel,11/4/2020,769,659,2639
JPN,Japan,12/16/2020,2999,2617.429,2623
ISR,Israel,11/3/2020,846,652.429,2622
ISR,Israel,11/2/2020,788,658.286,2596
BRA,Brazil,4/20/2020,2089,2473.286,2587
JPN,Japan,12/15/2020,2441,2594.286,2581
ISR,Israel,11/1/2020,658,672,2580
ISR,Israel,10/31/2020,228,664.714,2561
IND,India,5/13/2020,3763,3581.143,2551
ISR,Israel,10/30/2020,680,667.286,2536
JPN,Japan,12/14/2020,1672,2553.857,2530
ISR,Israel,10/29/2020,644,691.429,2525
ISR,Israel,10/28/2020,723,746.857,2506
ISR,Israel,10/27/2020,887,811,2496
JPN,Japan,12/13/2020,2367,2531.714,2481
ISR,Israel,10/26/2020,884,854.714,2468
JPN,Japan,12/12/2020,2962,2486,2462
BRA,Brazil,4/19/2020,1996,2351.714,2462
JPN,Japan,12/11/2020,2904,2417.571,2446
ISR,Israel,10/25/2020,607,945.143,2440
IND,India,5/12/2020,3524,3556,2415
ISR,Israel,10/24/2020,246,990.143,2405
JPN,Japan,12/10/2020,2977,2352.571,2395
ISR,Israel,10/23/2020,849,1013.714,2378
JPN,Japan,12/9/2020,2837,2285.286,2376
BRA,Brazil,4/18/2020,2976,2275.857,2354
ISR,Israel,10/22/2020,1032,1106.714,2352
JPN,Japan,12/8/2020,2158,2230.857,2334
ISR,Israel,10/21/2020,1172,1189.571,2323
OWID_EUR,Europe,3/15/2020,8841,6352.714,2315
JPN,Japan,12/7/2020,1517,2210.286,2299
ISR,Israel,10/20/2020,1193,1324.571,2298
IND,India,5/11/2020,3607,3475.857,2294
ISR,Israel,10/19/2020,1517,1487.857,2278
JPN,Japan,12/6/2020,2047,2200.286,2259
ISR,Israel,10/18/2020,922,1723.857,2247
JPN,Japan,12/5/2020,2483,2201.857,2229
ISR,Israel,10/17/2020,411,1827.286,2214
IND,India,5/10/2020,4353,3522.286,2212
JPN,Japan,12/4/2020,2449,2229.857,2210
ISR,Israel,10/16/2020,1500,1899.429,2182
JPN,Japan,12/3/2020,2506,2244.714,2174
ISR,Israel,10/15/2020,1612,2108.429,2148
JPN,Japan,12/2/2020,2456,2242.429,2141
BRA,Brazil,4/17/2020,3257,2006.286,2141
ISR,Israel,10/14/2020,2117,2414.571,2117
JPN,Japan,12/1/2020,2014,2170,2109
IND,India,5/9/2020,3113,3301.286,2101
ISR,Israel,10/13/2020,2336,2707.143,2082
JPN,Japan,11/30/2020,1447,2058.286,2076
JPN,Japan,11/29/2020,2058,2068.714,2057
ISR,Israel,10/12/2020,3169,3048.286,2044
JPN,Japan,11/28/2020,2679,2083.714,2042
JPN,Japan,11/27/2020,2553,2070.429,2028
ISR,Israel,10/11/2020,1646,3412.857,2014
JPN,Japan,11/26/2020,2490,2052.286,1996
IND,India,5/8/2020,3344,3205.429,1985
JPN,Japan,11/25/2020,1949,2036.857,1983
ISR,Israel,10/10/2020,916,3597.286,1968
JPN,Japan,11/24/2020,1232,2077,1963
JPN,Japan,11/23/2020,1520,2142.429,1949
JPN,Japan,11/22/2020,2163,2060.429,1943
ISR,Israel,10/9/2020,2963,3836.857,1933
JPN,Japan,11/21/2020,2586,1965.429,1932
JPN,Japan,11/20/2020,2426,1846.429,1930
BRA,Brazil,4/16/2020,2105,1761.857,1924
JPN,Japan,11/19/2020,2382,1743.429,1920
JPN,Japan,11/18/2020,2230,1638,1908
JPN,Japan,11/17/2020,1690,1537.143,1895
ISR,Israel,10/8/2020,3755,4421.857,1893
IND,India,5/7/2020,3364,3069.714,1889
JPN,Japan,11/16/2020,946,1480.857,1883
JPN,Japan,11/15/2020,1498,1459.571,1874
JPN,Japan,11/14/2020,1753,1382,1865
JPN,Japan,11/13/2020,1705,1317.714,1864
JPN,Japan,11/12/2020,1644,1241.571,1854
JPN,Japan,11/11/2020,1524,1154.714,1847
ISR,Israel,10/7/2020,4165,4989.857,1846
JPN,Japan,11/10/2020,1296,1025.429,1840
JPN,Japan,11/9/2020,797,965.714,1834
OWID_EUR,Europe,3/14/2020,8157,5451.857,1823
JPN,Japan,11/8/2020,955,921.571,1821
ISR,Israel,10/6/2020,4724,5691.714,1820
JPN,Japan,11/7/2020,1303,873.143,1815
JPN,Japan,11/6/2020,1172,812.286,1810
JPN,Japan,11/5/2020,1036,755.714,1806
JPN,Japan,11/4/2020,619,721.571,1799
JPN,Japan,11/3/2020,878,737.571,1794
JPN,Japan,11/2/2020,488,704,1787
IND,India,5/6/2020,3587,2846.429,1785
JPN,Japan,11/1/2020,616,692.571,1776
ISR,Israel,10/5/2020,5721,5729.857,1775
JPN,Japan,10/31/2020,877,675.429,1769
JPN,Japan,10/30/2020,776,654.571,1756
JPN,Japan,10/29/2020,797,648.571,1748
ISR,Israel,10/4/2020,2937,5078.143,1748
BRA,Brazil,4/15/2020,3058,1735.714,1736
JPN,Japan,10/28/2020,731,623.143,1731
JPN,Japan,10/27/2020,643,607.286,1726
JPN,Japan,10/26/2020,408,585,1721
JPN,Japan,10/25/2020,496,571,1716
ISR,Israel,10/3/2020,2593,5146.286,1712
JPN,Japan,10/24/2020,731,561.286,1710
JPN,Japan,10/23/2020,734,546.286,1706
JPN,Japan,10/22/2020,619,533.143,1697
IND,India,5/5/2020,2963,2582.286,1693
JPN,Japan,10/21/2020,620,545.857,1686
JPN,Japan,10/20/2020,487,534.571,1679
JPN,Japan,10/19/2020,310,536.571,1676
ISR,Israel,10/2/2020,7058,5616.143,1675
JPN,Japan,10/18/2020,428,528.286,1672
JPN,Japan,10/17/2020,626,529.714,1670
JPN,Japan,10/16/2020,642,539.571,1664
JPN,Japan,10/15/2020,708,531.857,1650
ISR,Israel,10/1/2020,7731,5806.429,1650
JPN,Japan,10/14/2020,541,522.143,1646
JPN,Japan,10/13/2020,501,516.143,1635
JPN,Japan,10/12/2020,252,517.857,1631
JPN,Japan,10/11/2020,438,522,1628
JPN,Japan,10/10/2020,695,516.714,1626
JPN,Japan,10/9/2020,588,499.857,1623
JPN,Japan,10/8/2020,640,490.714,1617
JPN,Japan,10/7/2020,499,492.571,1614
JPN,Japan,10/6/2020,513,502.571,1609
ISR,Israel,9/30/2020,9078,5878.286,1604
JPN,Japan,10/5/2020,281,506.143,1602
JPN,Japan,10/4/2020,401,508.571,1598
JPN,Japan,10/3/2020,577,520.286,1594
JPN,Japan,10/2/2020,524,530.571,1591
JPN,Japan,10/1/2020,653,536.286,1580
JPN,Japan,9/30/2020,569,511.714,1575
JPN,Japan,9/29/2020,538,464.143,1568
ISR,Israel,9/29/2020,4991,5599.286,1567
IND,India,5/4/2020,3932,2426.571,1566
JPN,Japan,9/28/2020,298,431.714,1561
JPN,Japan,9/27/2020,483,434.857,1549
JPN,Japan,9/26/2020,649,434.429,1547
JPN,Japan,9/25/2020,564,427.571,1544
JPN,Japan,9/24/2020,481,428.857,1540
OWID_EUR,Europe,3/13/2020,11547,4594.857,1535
ISR,Israel,9/28/2020,1159,5889.286,1532
BRA,Brazil,4/14/2020,1832,1604,1532
JPN,Japan,9/23/2020,236,430.286,1525
JPN,Japan,9/22/2020,311,475.286,1519
JPN,Japan,9/21/2020,320,506.857,1518
JPN,Japan,9/20/2020,480,499.429,1508
JPN,Japan,9/19/2020,601,493.714,1504
ISR,Israel,9/27/2020,3414,6276,1503
JPN,Japan,9/18/2020,573,500.429,1500
JPN,Japan,9/17/2020,491,510.286,1490
JPN,Japan,9/16/2020,551,533.286,1481
